	https://curate.nd.edu/downloads/
02870v8513r	https://curate.nd.edu/downloads/02870v8513r
02870v8515f	https://curate.nd.edu/downloads/02870v8515f
02870v8516s	https://curate.nd.edu/downloads/02870v8516s
02870v8521c	https://curate.nd.edu/downloads/02870v8521c
02870v8522q	https://curate.nd.edu/downloads/02870v8522q
02870v8524d	https://curate.nd.edu/downloads/02870v8524d
02870v8525r	https://curate.nd.edu/downloads/02870v8525r
05741r68887	https://curate.nd.edu/downloads/05741r68887
05741r68914	https://curate.nd.edu/downloads/05741r68914
05741r6890s	https://curate.nd.edu/downloads/05741r6890s
05741r6893t	https://curate.nd.edu/downloads/05741r6893t
05741r6895h	https://curate.nd.edu/downloads/05741r6895h
05741r6898j	https://curate.nd.edu/downloads/05741r6898j
	https://curate.nd.edu/downloads/
05741r68b03	https://curate.nd.edu/downloads/05741r68b03
05741r68b1f	https://curate.nd.edu/downloads/05741r68b1f
05741r68b4g	https://curate.nd.edu/downloads/05741r68b4g
bv73bz62h53	https://curate.nd.edu/downloads/bv73bz62h53
05741r68c0d	https://curate.nd.edu/downloads/05741r68c0d
bc386h4649m	https://curate.nd.edu/downloads/bc386h4649m
08612n51k52	https://curate.nd.edu/downloads/08612n51k52
08612n51k7r	https://curate.nd.edu/downloads/08612n51k7r
08612n51k83	https://curate.nd.edu/downloads/08612n51k83
08612n51m0n	https://curate.nd.edu/downloads/08612n51m0n
08612n51m3p	https://curate.nd.edu/downloads/08612n51m3p
08612n51m41	https://curate.nd.edu/downloads/08612n51m41
08612n51m72	https://curate.nd.edu/downloads/08612n51m72
8910js97x1b	https://curate.nd.edu/downloads/8910js97x1b
0c483j34v0p	https://curate.nd.edu/downloads/0c483j34v0p
0c483j34v2c	https://curate.nd.edu/downloads/0c483j34v2c
0c483j34v3q	https://curate.nd.edu/downloads/0c483j34v3q
0c483j34v73	https://curate.nd.edu/downloads/0c483j34v73
0c483j34v5d	https://curate.nd.edu/downloads/0c483j34v5d
0c483j34w00	https://curate.nd.edu/downloads/0c483j34w00
0c483j34w2p0g354f1853c	https://curate.nd.edu/downloads/0c483j34w2p0g354f1853c
0c483j34w310g354f1854q47429882t4t	https://curate.nd.edu/downloads/0c483j34w310g354f1854q47429882t4t
0c483j34w62	https://curate.nd.edu/downloads/0c483j34w62
2227mp50n74	https://curate.nd.edu/downloads/2227mp50n74
c534fn12b8d	https://curate.nd.edu/downloads/c534fn12b8d
0c483j34x20	https://curate.nd.edu/downloads/0c483j34x20
0g354f1845r	https://curate.nd.edu/downloads/0g354f1845r
0g354f1847f	https://curate.nd.edu/downloads/0g354f1847f
0g354f18494	https://curate.nd.edu/downloads/0g354f18494
0g354f1850b	https://curate.nd.edu/downloads/0g354f1850b
0g354f18521	https://curate.nd.edu/downloads/0g354f18521
0g354f18552	https://curate.nd.edu/downloads/0g354f18552
0g354f18583	https://curate.nd.edu/downloads/0g354f18583
0g354f1856d	https://curate.nd.edu/downloads/0g354f1856d
0g354f1859f	https://curate.nd.edu/downloads/0g354f1859f
bz60cv45t9v	https://curate.nd.edu/downloads/bz60cv45t9v
0r967368311	https://curate.nd.edu/downloads/0r967368311
0k225b01d28	https://curate.nd.edu/downloads/0k225b01d28
0k225b01d4z	https://curate.nd.edu/downloads/0k225b01d4z
0k225b01d70	https://curate.nd.edu/downloads/0k225b01d70
0k225b01d9p	https://curate.nd.edu/downloads/0k225b01d9p
0k225b01f2k	https://curate.nd.edu/downloads/0k225b01f2k
0k225b01f8n	https://curate.nd.edu/downloads/0k225b01f8n
rv042r3997b	https://curate.nd.edu/downloads/rv042r3997b
0p096684p7j	https://curate.nd.edu/downloads/0p096684p7j
0p096684p97	https://curate.nd.edu/downloads/0p096684p97
0p096684q4t	https://curate.nd.edu/downloads/0p096684q4t
0p096684q6h	https://curate.nd.edu/downloads/0p096684q6h
0p096684q55	https://curate.nd.edu/downloads/0p096684q55
0p096684q7v	https://curate.nd.edu/downloads/0p096684q7v
0p096684q86	https://curate.nd.edu/downloads/0p096684q86
0p096684r0r	https://curate.nd.edu/downloads/0p096684r0r
5712m615k9c	https://curate.nd.edu/downloads/5712m615k9c
1831cj84g6p	https://curate.nd.edu/downloads/1831cj84g6p
0r967367z4j	https://curate.nd.edu/downloads/0r967367z4j
0r967367z5w	https://curate.nd.edu/downloads/0r967367z5w
0r967367z67	https://curate.nd.edu/downloads/0r967367z67
0r967367z7k	https://curate.nd.edu/downloads/0r967367z7k
0r967367z98	https://curate.nd.edu/downloads/0r967367z98
0r967368013	https://curate.nd.edu/downloads/0r967368013
0r967368044	https://curate.nd.edu/downloads/0r967368044
0r967368102	https://curate.nd.edu/downloads/0r967368102
0v838051793	https://curate.nd.edu/downloads/0v838051793
0v83805181n	https://curate.nd.edu/downloads/0v83805181n
0v83805186c	https://curate.nd.edu/downloads/0v83805186c
0v83805189d	https://curate.nd.edu/downloads/0v83805189d
0v83805187q	https://curate.nd.edu/downloads/0v83805187q
0v83805190m	https://curate.nd.edu/downloads/0v83805190m
r494vh56c06	https://curate.nd.edu/downloads/r494vh56c06
8910js97896	https://curate.nd.edu/downloads/8910js97896
0z708w34h79	https://curate.nd.edu/downloads/0z708w34h79
0z708w34h8n	https://curate.nd.edu/downloads/0z708w34h8n
0z708w34h90	https://curate.nd.edu/downloads/0z708w34h90
0z708w34j1j	https://curate.nd.edu/downloads/0z708w34j1j
0z708w34j37	https://curate.nd.edu/downloads/0z708w34j37
0z708w34j68	https://curate.nd.edu/downloads/0z708w34j68
0z708w34k26	https://curate.nd.edu/downloads/0z708w34k26
3j333199v4f	https://curate.nd.edu/downloads/3j333199v4f
44558c99j6z	https://curate.nd.edu/downloads/44558c99j6z
1831cj84g0m	https://curate.nd.edu/downloads/1831cj84g0m
3j333199w9g	https://curate.nd.edu/downloads/3j333199w9g
2v23vt1714j	https://curate.nd.edu/downloads/2v23vt1714j
12579s17t3m	https://curate.nd.edu/downloads/12579s17t3m
12579s17t59	https://curate.nd.edu/downloads/12579s17t59
12579s17t8b	https://curate.nd.edu/downloads/12579s17t8b
12579s17t9p	https://curate.nd.edu/downloads/12579s17t9p
12579s17v0w	https://curate.nd.edu/downloads/12579s17v0w
12579s17v2k	https://curate.nd.edu/downloads/12579s17v2k
12579s17v17	https://curate.nd.edu/downloads/12579s17v17
12579s17v5m	https://curate.nd.edu/downloads/12579s17v5m
k0698625t84	https://curate.nd.edu/downloads/k0698625t84
1v53jw8436v	https://curate.nd.edu/downloads/1v53jw8436v
1831cj84g3n	https://curate.nd.edu/downloads/1831cj84g3n
1544bp0128v	https://curate.nd.edu/downloads/1544bp0128v
1544bp0130d1831cj84c11	https://curate.nd.edu/downloads/1544bp0130d1831cj84c11
1544bp012961831cj84c0p4b29b56635s	https://curate.nd.edu/downloads/1544bp012961831cj84c0p4b29b56635s
1544bp0131r	https://curate.nd.edu/downloads/1544bp0131r
1544bp0133f	https://curate.nd.edu/downloads/1544bp0133f
1544bp01354	https://curate.nd.edu/downloads/1544bp01354
1544bp01385	https://curate.nd.edu/downloads/1544bp01385
1544bp01443	https://curate.nd.edu/downloads/1544bp01443
dz010p11d9z	https://curate.nd.edu/downloads/dz010p11d9z
1831cj84c5d	https://curate.nd.edu/downloads/1831cj84c5d
1831cj84c73	https://curate.nd.edu/downloads/1831cj84c73
1831cj84c8f	https://curate.nd.edu/downloads/1831cj84c8f
1831cj84d00	https://curate.nd.edu/downloads/1831cj84d00
1831cj84d1b	https://curate.nd.edu/downloads/1831cj84d1b
1831cj84d31	https://curate.nd.edu/downloads/1831cj84d31
1831cj84d2p	https://curate.nd.edu/downloads/1831cj84d2p
1831cj84d4c	https://curate.nd.edu/downloads/1831cj84d4c
1831cj84d62	https://curate.nd.edu/downloads/1831cj84d62
1c18df67n32	https://curate.nd.edu/downloads/1c18df67n32
np193774c4x	https://curate.nd.edu/downloads/np193774c4x
9w032229q9v	https://curate.nd.edu/downloads/9w032229q9v
1g05fb50x3m	https://curate.nd.edu/downloads/1g05fb50x3m
1g05fb50x28	https://curate.nd.edu/downloads/1g05fb50x28
1g05fb50z6z	https://curate.nd.edu/downloads/1g05fb50z6z
c247dr2940q	https://curate.nd.edu/downloads/c247dr2940q
1j92g73462k	https://curate.nd.edu/downloads/1j92g73462k
1j92g73465m	https://curate.nd.edu/downloads/1j92g73465m
1j92g734679	https://curate.nd.edu/downloads/1j92g734679
1j92g734690	https://curate.nd.edu/downloads/1j92g734690
1c18df67n01	https://curate.nd.edu/downloads/1c18df67n01
1c18df67n5r	https://curate.nd.edu/downloads/1c18df67n5r
1c18df67p0b	https://curate.nd.edu/downloads/1c18df67p0b
1c18df67n7f	https://curate.nd.edu/downloads/1c18df67n7f
mp48sb41q7q	https://curate.nd.edu/downloads/mp48sb41q7q
1g05fb50x70	https://curate.nd.edu/downloads/1g05fb50x70
1g05fb50x9p	https://curate.nd.edu/downloads/1g05fb50x9p
1g05fb50z0w	https://curate.nd.edu/downloads/1g05fb50z0w
1g05fb50z2k	https://curate.nd.edu/downloads/1g05fb50z2k
1g05fb50z3x	https://curate.nd.edu/downloads/1g05fb50z3x
1g05fb50z481j92g73475x	https://curate.nd.edu/downloads/1g05fb50z481j92g73475x
1g05fb50z5m	https://curate.nd.edu/downloads/1g05fb50z5m
1g05fb50z8n	https://curate.nd.edu/downloads/1g05fb50z8n
5x21td98j6d	https://curate.nd.edu/downloads/5x21td98j6d
1j92g73472w	https://curate.nd.edu/downloads/1j92g73472w
1j92g73478z	https://curate.nd.edu/downloads/1j92g73478z
1n79h417g4m	https://curate.nd.edu/downloads/1n79h417g4m
1n79h417g5z	https://curate.nd.edu/downloads/1n79h417g5z
1n79h417g9b	https://curate.nd.edu/downloads/1n79h417g9b
1n79h417h1w	https://curate.nd.edu/downloads/1n79h417h1w
1n79h417h4x	https://curate.nd.edu/downloads/1n79h417h4x
1n79h417h27	https://curate.nd.edu/downloads/1n79h417h27
1n79h417h58	https://curate.nd.edu/downloads/1n79h417h58
1n79h417h89	https://curate.nd.edu/downloads/1n79h417h89
1n79h417j0v	https://curate.nd.edu/downloads/1n79h417j0v
1n79h417j16	https://curate.nd.edu/downloads/1n79h417j16
1r66j100r45	https://curate.nd.edu/downloads/1r66j100r45
1r66j100r76	https://curate.nd.edu/downloads/1r66j100r76
1r66j100r9w	https://curate.nd.edu/downloads/1r66j100r9w
1r66j100s4g	https://curate.nd.edu/downloads/1r66j100s4g
1r66j100s7h	https://curate.nd.edu/downloads/1r66j100s7h
1r66j100t0d	https://curate.nd.edu/downloads/1r66j100t0d
1v53jw8417k	https://curate.nd.edu/downloads/1v53jw8417k
1v53jw84167	https://curate.nd.edu/downloads/1v53jw84167
1v53jw8421t	https://curate.nd.edu/downloads/1v53jw8421t
1v53jw8423h	https://curate.nd.edu/downloads/1v53jw8423h
1v53jw8424v	https://curate.nd.edu/downloads/1v53jw8424v
1v53jw8426j	https://curate.nd.edu/downloads/1v53jw8426j
1v53jw8427w1z40ks67b89fb494744h2b	https://curate.nd.edu/downloads/1v53jw8427w1z40ks67b89fb494744h2b
mc87pn92d31	https://curate.nd.edu/downloads/mc87pn92d31
1v53jw8429k	https://curate.nd.edu/downloads/1v53jw8429k
1v53jw8430s	https://curate.nd.edu/downloads/1v53jw8430s
1v53jw8433t	https://curate.nd.edu/downloads/1v53jw8433t
6108v981t7m	https://curate.nd.edu/downloads/6108v981t7m
4f16c249d24	https://curate.nd.edu/downloads/4f16c249d24
cc08hd78z3x	https://curate.nd.edu/downloads/cc08hd78z3x
37720c50482	https://curate.nd.edu/downloads/37720c50482
1z40ks67969	https://curate.nd.edu/downloads/1z40ks67969
1z40ks6799b	https://curate.nd.edu/downloads/1z40ks6799b
1z40ks67b1w	https://curate.nd.edu/downloads/1z40ks67b1w
1z40ks67b3k	https://curate.nd.edu/downloads/1z40ks67b3k
1z40ks67b6m	https://curate.nd.edu/downloads/1z40ks67b6m
js956d59855	https://curate.nd.edu/downloads/js956d59855
1z40ks67c2j	https://curate.nd.edu/downloads/1z40ks67c2j
w089280479b	https://curate.nd.edu/downloads/w089280479b
47429882t7v	https://curate.nd.edu/downloads/47429882t7v
p8418k7463c	https://curate.nd.edu/downloads/p8418k7463c
2227mp50k8v	https://curate.nd.edu/downloads/2227mp50k8v
2227mp50k96	https://curate.nd.edu/downloads/2227mp50k96
2227mp50m3f	https://curate.nd.edu/downloads/2227mp50m3f
2227mp50m54	https://curate.nd.edu/downloads/2227mp50m54
2227mp50m6g	https://curate.nd.edu/downloads/2227mp50m6g
2227mp50m85	https://curate.nd.edu/downloads/2227mp50m85
2227mp50n12	https://curate.nd.edu/downloads/2227mp50n12
2227mp50n2d	https://curate.nd.edu/downloads/2227mp50n2d
2227mp50n43	https://curate.nd.edu/downloads/2227mp50n43
2801pg1770f	https://curate.nd.edu/downloads/2801pg1770f
2227mp50n9t	https://curate.nd.edu/downloads/2227mp50n9t
2514nk33v8x	https://curate.nd.edu/downloads/2514nk33v8x
2514nk33w1t	https://curate.nd.edu/downloads/2514nk33w1t
2514nk33w3h	https://curate.nd.edu/downloads/2514nk33w3h
2514nk33w56	https://curate.nd.edu/downloads/2514nk33w56
2514nk33w87	https://curate.nd.edu/downloads/2514nk33w87
2514nk33x14	https://curate.nd.edu/downloads/2514nk33x14
2514nk33x45	https://curate.nd.edu/downloads/2514nk33x45
8w32r496z45	https://curate.nd.edu/downloads/8w32r496z45
4b29b566395	https://curate.nd.edu/downloads/4b29b566395
2801pg1750t	https://curate.nd.edu/downloads/2801pg1750t
2801pg17515	https://curate.nd.edu/downloads/2801pg17515
2801pg1753v	https://curate.nd.edu/downloads/2801pg1753v
2801pg1755j	https://curate.nd.edu/downloads/2801pg1755j
2801pg1758k	https://curate.nd.edu/downloads/2801pg1758k
2801pg17604	https://curate.nd.edu/downloads/2801pg17604
2801pg1761g	https://curate.nd.edu/downloads/2801pg1761g
2801pg17635	https://curate.nd.edu/downloads/2801pg17635
2801pg1764h	https://curate.nd.edu/downloads/2801pg1764h
2801pg1767j	https://curate.nd.edu/downloads/2801pg1767j
2801pg17666	https://curate.nd.edu/downloads/2801pg17666
3x816m32z5c	https://curate.nd.edu/downloads/3x816m32z5c
3197xk83f94	https://curate.nd.edu/downloads/3197xk83f94
bk128912q55	https://curate.nd.edu/downloads/bk128912q55
2b88qc00f0m	https://curate.nd.edu/downloads/2b88qc00f0m
2f75r783q6z2b88qc00f5b4j03cz32n7x	https://curate.nd.edu/downloads/2f75r783q6z2b88qc00f5b4j03cz32n7x
2b88qc00g0x	https://curate.nd.edu/downloads/2b88qc00g0x
2b88qc00g3z	https://curate.nd.edu/downloads/2b88qc00g3z
2b88qc00g60	https://curate.nd.edu/downloads/2b88qc00g60
2f75r783q5m	https://curate.nd.edu/downloads/2f75r783q5m
2f75r783r06	https://curate.nd.edu/downloads/2f75r783r06
2f75r783r37	https://curate.nd.edu/downloads/2f75r783r37
2f75r783r8z	https://curate.nd.edu/downloads/2f75r783r8z
2j62s46734j2n49t150c5q2r36tx33n6zc821gh95p27	https://curate.nd.edu/downloads/2j62s46734j2n49t150c5q2r36tx33n6zc821gh95p27
2j62s46702x	https://curate.nd.edu/downloads/2j62s46702x
2j62s467127	https://curate.nd.edu/downloads/2j62s467127
2j62s467158	https://curate.nd.edu/downloads/2j62s467158
3197xk83h41	https://curate.nd.edu/downloads/3197xk83h41
2n49t15094r	https://curate.nd.edu/downloads/2n49t15094r
2n49t15097s	https://curate.nd.edu/downloads/2n49t15097s
47429882s8w	https://curate.nd.edu/downloads/47429882s8w
2b88qc00f3n	https://curate.nd.edu/downloads/2b88qc00f3n
2b88qc00f71	https://curate.nd.edu/downloads/2b88qc00f71
c821gh95m91	https://curate.nd.edu/downloads/c821gh95m91
2f75r783q3x	https://curate.nd.edu/downloads/2f75r783q3x
2f75r783q79	https://curate.nd.edu/downloads/2f75r783q79
2f75r783r2w	https://curate.nd.edu/downloads/2f75r783r2w
2f75r783r68	https://curate.nd.edu/downloads/2f75r783r68
2j62s46705z	https://curate.nd.edu/downloads/2j62s46705z
2j62s46710j	https://curate.nd.edu/downloads/2j62s46710j
2j62s46709b	https://curate.nd.edu/downloads/2j62s46709b
2j62s467189	https://curate.nd.edu/downloads/2j62s467189
2n49t15085s	https://curate.nd.edu/downloads/2n49t15085s
2n49t15084f	https://curate.nd.edu/downloads/2n49t15084f
2n49t150895	https://curate.nd.edu/downloads/2n49t150895
2n49t15088t	https://curate.nd.edu/downloads/2n49t15088t
2n49t150953	https://curate.nd.edu/downloads/2n49t150953
2n49t150984	https://curate.nd.edu/downloads/2n49t150984
2n49t150b0p	https://curate.nd.edu/downloads/2n49t150b0p
2r36tx33j4b	https://curate.nd.edu/downloads/2r36tx33j4b
2r36tx33j7c	https://curate.nd.edu/downloads/2r36tx33j7c
2r36tx33k2z	https://curate.nd.edu/downloads/2r36tx33k2z
2r36tx33k4n2v23vt16v524m90dv15x89	https://curate.nd.edu/downloads/2r36tx33k4n2v23vt16v524m90dv15x89
2r36tx33k1m	https://curate.nd.edu/downloads/2r36tx33k1m
2r36tx33k7p	https://curate.nd.edu/downloads/2r36tx33k7p
2r36tx33m0k	https://curate.nd.edu/downloads/2r36tx33m0k
4m90dv15z47	https://curate.nd.edu/downloads/4m90dv15z47
2v23vt16t63	https://curate.nd.edu/downloads/2v23vt16t63
2v23vt16t7f	https://curate.nd.edu/downloads/2v23vt16t7f
2v23vt16v0b	https://curate.nd.edu/downloads/2v23vt16v0b
2v23vt16v1p	https://curate.nd.edu/downloads/2v23vt16v1p
2v23vt16v6d	https://curate.nd.edu/downloads/2v23vt16v6d
2v23vt16v7r	https://curate.nd.edu/downloads/2v23vt16v7r
2v23vt16w0n	https://curate.nd.edu/downloads/2v23vt16w0n
2v23vt16v9f	https://curate.nd.edu/downloads/2v23vt16v9f
2v23vt16w2b	https://curate.nd.edu/downloads/2v23vt16w2b
41687h16918	https://curate.nd.edu/downloads/41687h16918
2z10wq0036x	https://curate.nd.edu/downloads/2z10wq0036x
2z10wq0039z	https://curate.nd.edu/downloads/2z10wq0039z
2z10wq00436	https://curate.nd.edu/downloads/2z10wq00436
2z10wq0044j	https://curate.nd.edu/downloads/2z10wq0044j
2z10wq00498	https://curate.nd.edu/downloads/2z10wq00498
2z10wq00525	https://curate.nd.edu/downloads/2z10wq00525
47429882s97	https://curate.nd.edu/downloads/47429882s97
dv13zs2848x	https://curate.nd.edu/downloads/dv13zs2848x
3197xk83c9h	https://curate.nd.edu/downloads/3197xk83c9h
3197xk83c85	https://curate.nd.edu/downloads/3197xk83c85
3197xk83d3r	https://curate.nd.edu/downloads/3197xk83d3r
3197xk83d2d	https://curate.nd.edu/downloads/3197xk83d2d
3197xk83d9t	https://curate.nd.edu/downloads/3197xk83d9t
3197xk83d8g	https://curate.nd.edu/downloads/3197xk83d8g
3197xk83f1c	https://curate.nd.edu/downloads/3197xk83f1c
3197xk83f2q	https://curate.nd.edu/downloads/3197xk83f2q
3197xk83d74	https://curate.nd.edu/downloads/3197xk83d74
3197xk83f4d	https://curate.nd.edu/downloads/3197xk83f4d
8k71ng47320	https://curate.nd.edu/downloads/8k71ng47320
3484zg66p14	https://curate.nd.edu/downloads/3484zg66p14
3484zg66n87	https://curate.nd.edu/downloads/3484zg66n87
3484zg66p5h	https://curate.nd.edu/downloads/3484zg66p5h
3484zg66q1f	https://curate.nd.edu/downloads/3484zg66q1f
3484zg66p6v37720c49z7d	https://curate.nd.edu/downloads/3484zg66p6v37720c49z7d
3484zg66q65	https://curate.nd.edu/downloads/3484zg66q65
3484zg66q4g	https://curate.nd.edu/downloads/3484zg66q4g
76537081647	https://curate.nd.edu/downloads/76537081647
37720c49z1b3b59183372s	https://curate.nd.edu/downloads/37720c49z1b3b59183372s
37720c49z31	https://curate.nd.edu/downloads/37720c49z31
37720c49z00	https://curate.nd.edu/downloads/37720c49z00
37720c5001d	https://curate.nd.edu/downloads/37720c5001d
37720c49z4c	https://curate.nd.edu/downloads/37720c49z4c
37720c49z93	https://curate.nd.edu/downloads/37720c49z93
37720c49z8r	https://curate.nd.edu/downloads/37720c49z8r
37720c50002	https://curate.nd.edu/downloads/37720c50002
37720c49z5q	https://curate.nd.edu/downloads/37720c49z5q
37720c50064	https://curate.nd.edu/downloads/37720c50064
37720c50033	https://curate.nd.edu/downloads/37720c50033
df65v69502d	https://curate.nd.edu/downloads/df65v69502d
0c483j34x82	https://curate.nd.edu/downloads/0c483j34x82
c534fn12d1m	https://curate.nd.edu/downloads/c534fn12d1m
9p29086362m	https://curate.nd.edu/downloads/9p29086362m
3b591833703	https://curate.nd.edu/downloads/3b591833703
3b59183377h	https://curate.nd.edu/downloads/3b59183377h
3b591833734	https://curate.nd.edu/downloads/3b591833734
3b591833885	https://curate.nd.edu/downloads/3b591833885
3b59183386g	https://curate.nd.edu/downloads/3b59183386g
3b59183383f	https://curate.nd.edu/downloads/3b59183383f
